Eval num episodes,Eval avg final dist,Eval success ratio,Eval mean final l2 dist,Eval median final l2 dist,Eval mean final landed,Eval mean any landed,Eval average final y,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.1674723694078604,0.46,0.1674723694078604,0.09012621295865997,0.22,0.4,0.02453539,2.192511055398534,1.0221894656546917,1.1703215627464,2.4028462082469457,1.1032901763092247,1.2995560139810804,44000,36.3543426990509,791.7139081954956
50,0.12635567849665974,0.52,0.12635567849665974,0.07611784153636751,0.22,0.46,0.041570105,2.1710794665878166,1.0014761544240025,1.1696032916610695,2.381287865776102,1.0936541675080613,1.2876336556250292,46000,36.38023638725281,828.0941486358643
50,0.24593377888260848,0.32,0.24593377888260848,0.18315832379271257,0.18,0.4,0.07731379,2.153672548598919,0.9969844865565277,1.156688046103351,2.341318768080789,1.0642145920456625,1.277104207658591,48000,36.508116245269775,864.6022689342499
50,0.17747901249845635,0.36,0.17747901249845635,0.10542935411726931,0.08,0.3,0.05446757,2.186633291449306,1.0110518025776438,1.1755814815572885,2.3752850789805398,1.081375889227357,1.2939092235422958,50000,35.827420711517334,900.429694890976
50,0.20620702256905207,0.38,0.20620702256905207,0.11551590173214374,0.3,0.46,0.037606295,2.164292973497741,1.001419582606061,1.1628733855984792,2.3784563803745074,1.0960927063679609,1.2823636654988957,52000,36.04515528678894,936.4748547077179
50,0.2145853678442202,0.44,0.2145853678442202,0.12642008962372722,0.3,0.56,0.035752647,2.154974951619691,0.9961957735046194,1.1587791999787842,2.3712260630280224,1.0792250733440922,1.292001039544414,54000,35.722522020339966,972.1973812580109
50,0.1812046442756025,0.54,0.1812046442756025,0.07653532017836476,0.16,0.3,0.036513604,2.1672437108095783,1.002674254813122,1.1645694346826096,2.40017029386302,1.1053958335666354,1.2947744631997289,56000,36.363858461380005,1008.5612452030182
50,0.1652181961590205,0.44,0.1652181961590205,0.10712630668335521,0.12,0.48,0.03411025,2.1548591922910414,0.9948053347870561,1.1600538481906288,2.388079583568787,1.0964751128395591,1.291604448424818,58000,36.344335317611694,1044.9055857658386
50,0.1951235097981524,0.46,0.1951235097981524,0.08210081252888521,0.24,0.48,0.06969055,2.178102778912032,1.0057834179562808,1.1723193821117188,2.4222686226245496,1.1138287783518988,1.3084398655510348,60000,35.92603325843811,1080.8316233158112
50,0.20649743704598336,0.54,0.20649743704598336,0.07168932718486785,0.24,0.48,0.084425405,2.166299372905128,0.9997690517104355,1.1665302983622932,2.364004899116408,1.0733373229211172,1.2906675543025499,62000,36.43391537666321,1117.265543460846
50,0.18373078983686184,0.42,0.18373078983686184,0.09213790085070073,0.14,0.3,0.09879691,2.180970609930949,1.0119927518176919,1.168977868087626,2.352607222072747,1.0770033130869927,1.2756038861428065,64000,35.663329124450684,1152.928876876831
50,0.10943825911573,0.58,0.10943825911573,0.06358035997369947,0.18,0.32,0.01681993,2.148583291454208,0.9880252419076654,1.1605580510828215,2.3560198757298383,1.0808694562902925,1.2751504154546136,66000,36.44591236114502,1189.3747935295105
50,0.21768626926838716,0.44,0.21768626926838716,0.1157859575843165,0.28,0.48,0.06683222,2.1624795038267797,0.9983712826659886,1.1641082787145332,2.327351284865131,1.0576501506626368,1.2697011813743877,68000,36.140341997146606,1225.5151402950287
50,0.12462124195504717,0.56,0.12462124195504717,0.060719360600889664,0.18,0.44,0.019978408,2.1487062906035286,0.9909292660608842,1.157777008966897,2.336181754586348,1.067891504283708,1.2682902797897841,70000,36.4077525138855,1261.9228975772858
50,0.12221515181241928,0.56,0.12221515181241928,0.06025851694252006,0.12,0.36,0.03372085,2.1818150148661313,1.0141078441222262,1.1677071504951202,2.3779002359773207,1.0906271147028985,1.2872731666289203,72000,36.47528386116028,1298.398185968399
50,0.15812957960467997,0.48,0.15812957960467997,0.09129974557380008,0.2,0.38,0.049931947,2.1388188483417734,0.9803003701311092,1.1585184738316925,2.310375175495096,1.0564971026114445,1.2538780737153097,74000,35.60731649398804,1334.0055072307587
50,0.11671452228890701,0.66,0.11671452228890701,0.05821638314249175,0.22,0.4,0.0138193285,2.1635059576206013,0.9965623735998387,1.1669435903942738,2.3440015773241947,1.0696660427002,1.2743355608181357,76000,36.4024224281311,1370.40793466568
50,0.21470861881858835,0.44,0.21470861881858835,0.16104891219293915,0.2,0.4,0.05845528,2.159878541702607,0.9907536608740871,1.1691249291734056,2.3380253821713293,1.066085531277434,1.2719398368942294,78000,35.784351110458374,1406.1922903060913
50,0.2102128692270032,0.44,0.2102128692270032,0.10518431250778526,0.36,0.54,0.048977394,2.1553044604468155,0.9927214282830216,1.1625829622914303,2.338277056424682,1.0639971564421375,1.2742798692526889,80000,36.4085488319397,1442.6008434295654
50,0.18173603737335386,0.54,0.18173603737335386,0.06665316969061914,0.34,0.52,0.023400458,2.133164561716347,0.9776211689895147,1.1555433947473133,2.28611306656184,1.0367805196020503,1.2493325435834097,82000,36.359618186950684,1478.9604663848877
50,0.17257631222518982,0.4,0.17257631222518982,0.10217729589365986,0.26,0.4,0.03468704,2.159872572843816,0.9848263534080305,1.1750462165449291,2.3257529423917296,1.064861042280385,1.2608918849818207,84000,35.56831669807434,1514.5287873744965
50,0.14655738360215942,0.54,0.14655738360215942,0.06500680890994695,0.2,0.38,0.07590092,2.130639233707516,0.9736867463619825,1.1569525088393753,2.3315319311603746,1.062349096456209,1.2691828734411172,86000,36.35542154312134,1550.8842146396637
50,0.11745298973838214,0.58,0.11745298973838214,0.06402936393376835,0.22,0.46,0.042028185,2.1377623940971784,0.9784708199713797,1.1592915476156667,2.285738644581966,1.0319904695945794,1.2537481799226236,88000,35.92745590209961,1586.8116755485535
50,0.17662257988409535,0.54,0.17662257988409535,0.06035997186218775,0.18,0.44,0.08393462,2.1597829793606462,0.9847323842382777,1.1750505665961477,2.3489341736014793,1.07057433665373,1.2783598339726179,90000,36.515371799468994,1623.3270525932312
50,0.19952347892086578,0.34,0.19952347892086578,0.16983375589041438,0.24,0.36,0.097811535,2.1283065082917063,0.9724196178828846,1.155886918060935,2.310627817440039,1.0470711876882193,1.2635566658870443,92000,36.45554208755493,1659.782598733902
50,0.13221434999841924,0.52,0.13221434999841924,0.0718061366898857,0.18,0.42,0.043745346,2.1322936804373365,0.9661769076404765,1.166116716476765,2.293266107874457,1.046449045112653,1.2468170506060434,94000,35.897483348846436,1695.6800863742828
50,0.21734721557831876,0.46,0.21734721557831876,0.08494744635738723,0.18,0.4,0.1165629,2.1624359465534386,0.9945426468929428,1.1678932967596867,2.2809590843336087,1.0416435256655407,1.2393155672276828,96000,36.306758642196655,1731.9868500232697
50,0.17211497506861825,0.6,0.17211497506861825,0.063312555322362,0.2,0.44,0.02801736,2.1454977849693853,0.9691088048566036,1.176388979356904,2.3218190425109753,1.054896928370545,1.2669221321924984,98000,35.86580181121826,1767.8526561260223
50,0.11683850885210684,0.5,0.11683850885210684,0.08014045904826235,0.1,0.28,0.06362546,2.125457961374926,0.9614765520461512,1.163981410742014,2.299711539934414,1.0419472340107776,1.2577643606498679,100000,36.44005227088928,1804.2927131652832
50,0.191360282578268,0.58,0.191360282578268,0.06785986099656974,0.18,0.38,0.07415164,2.1429212436145684,0.9728501902279997,1.1700710350769534,2.3217640408812383,1.0507326957289032,1.2710313211064477,102000,36.573163986206055,1840.8658814430237
50,0.1607865360659672,0.5,0.1607865360659672,0.08180648434300711,0.2,0.44,0.044621345,2.1488288700965272,0.9694593433281287,1.1793695396773858,2.3114415917626574,1.0552064578907245,1.2562350996540832,104000,36.51888680458069,1877.384773015976
50,0.11735445048659324,0.5,0.11735445048659324,0.08020865157705237,0.22,0.42,0.017013714,2.125470952806223,0.9675542991291227,1.1579166891487374,2.2628959465955405,1.016981193562272,1.2459147243839874,106000,35.6835253238678,1913.0683028697968
50,0.1345770107132876,0.5,0.1345770107132876,0.07637983235328813,0.28,0.42,0.049274206,2.1403553021157857,0.9657007134820925,1.1746545494964027,2.273028879662772,1.0276521108578047,1.2453767188589944,108000,35.8996205329895,1948.9679279327393
50,0.23231133409002414,0.4,0.23231133409002414,0.11215725029943444,0.22,0.4,0.14874674,2.1435842576639845,0.965253247434556,1.1783310605772215,2.3044819945609336,1.0398312660614561,1.2646507182749538,110000,36.56573486328125,1985.5336694717407
50,0.12780265088392656,0.58,0.12780265088392656,0.06974667225620913,0.28,0.42,0.046446446,2.155457558016936,0.9840167998015887,1.1714407427191016,2.2722847705983313,1.0290675538163265,1.243217286968172,112000,36.49725866317749,2022.030932188034
50,0.1416151125273152,0.68,0.1416151125273152,0.052376397019531895,0.24,0.44,0.042681884,2.0878680541221804,0.9436577642239717,1.1442103134362773,2.2671896337721202,1.0140284825139314,1.2531611547850785,114000,36.49654173851013,2058.5274786949158
50,0.11818533496490652,0.62,0.11818533496490652,0.05160946490925266,0.16,0.48,0.0299575,2.143849042646906,0.9725982425313574,1.1712507853809728,2.279477589442247,1.0310410740951392,1.2484365326848499,116000,35.65526866912842,2094.1827521324158
50,0.22296900625921456,0.48,0.22296900625921456,0.088005530308123,0.34,0.42,0.12327425,2.1512877689863013,0.9752352658300286,1.1760525074945964,2.2470256784426033,1.0080223208567256,1.239003417436543,118000,35.96589779853821,2130.1486546993256
50,0.11435800675741709,0.66,0.11435800675741709,0.05597816905522009,0.26,0.5,0.018523747,2.148908623514435,0.9779327228285054,1.1709759261778216,2.258553461684074,1.0219536379854524,1.2365998865535928,120000,36.41077923774719,2166.5594384670258
50,0.20742834900800625,0.48,0.20742834900800625,0.0817437703850752,0.24,0.44,0.068230174,2.149518695241601,0.9755157961481916,1.1740029384667245,2.26066466070805,1.0223203620915942,1.238344311176541,122000,36.44379281997681,2203.003236055374
50,0.1237208230480077,0.58,0.1237208230480077,0.0661071182037036,0.24,0.44,0.014102292,2.105936237238777,0.9448216065328722,1.1611145973352917,2.2892126700977777,1.0481023504702225,1.2411103280606035,124000,36.46204972267151,2239.4653022289276
50,0.11183085547121879,0.56,0.11183085547121879,0.061470559704360064,0.32,0.62,0.010447743,2.1347133296533496,0.9698426917629388,1.1648706786549292,2.2455552449716287,1.0182459195148763,1.2273093478083923,126000,35.60108828544617,2275.0664002895355
50,0.2005343243788888,0.46,0.2005343243788888,0.09609623690551233,0.18,0.42,0.08216446,2.1377427916156804,0.9692390256659409,1.1685037838279542,2.247935019336294,1.0258089349598845,1.2221260512304886,128000,35.93287682533264,2310.999281167984
50,0.09607658181272559,0.66,0.09607658181272559,0.058775963103111006,0.16,0.3,0.014687991,2.1464601796867417,0.9733318772863584,1.1731282675863766,2.2730083930633582,1.0297803564393515,1.243228050572738,130000,36.479838371276855,2347.479124069214
50,0.18309657528599785,0.66,0.18309657528599785,0.062086879184942406,0.26,0.4,0.017976461,2.1224539852439865,0.9618226285323941,1.160631380644433,2.228875746887221,1.0133818519833298,1.215493919174957,132000,36.5791757106781,2384.058304309845
50,0.21874468580334006,0.52,0.21874468580334006,0.06353704511062555,0.18,0.36,0.03835246,2.113299814778007,0.94832289693102,1.1649769170303619,2.245495551446488,1.0155244955965754,1.229971141913494,134000,36.442299127578735,2420.5006079673767
50,0.13693434198104273,0.56,0.13693434198104273,0.04748504734944274,0.18,0.4,0.04313588,2.1361530972299576,0.9634333393811798,1.172719779162732,2.2365023350303694,1.009967833010214,1.2265344711521358,136000,35.32007694244385,2455.820689201355
50,0.2674094179458689,0.36,0.2674094179458689,0.14220725917148275,0.14,0.2,0.20799161,2.124929027651259,0.9556538193758827,1.1692752449212616,2.212052868646271,1.000832583368511,1.211220289711314,138000,36.32799959182739,2492.148692846298
50,0.09559608308767206,0.68,0.09559608308767206,0.04769282144940287,0.18,0.42,0.0035412358,2.1336880595895997,0.9662391261369233,1.1674489183343169,2.2285564120981323,1.0098530296507642,1.2187034191046098,140000,36.4409716129303,2528.589669942856
50,0.08143836347532508,0.72,0.08143836347532508,0.05012897224188925,0.18,0.4,0.011699855,2.1419863203937783,0.969946176613294,1.1720401808825125,2.254657896912237,1.0169113809535026,1.2377465015652422,142000,36.532020568847656,2565.121695280075
50,0.1177500971478913,0.58,0.1177500971478913,0.056510360694842256,0.16,0.34,0.0382296,2.167079356323997,0.9779929129489388,1.189086450817311,2.2457012988532195,1.0092927202768467,1.2364086041272022,144000,36.61913180351257,2601.7408316135406
50,0.16470909435644568,0.66,0.16470909435644568,0.056951110167140315,0.26,0.52,0.026555343,2.139428384645796,0.9666636828063023,1.1727646840558275,2.2706049517765314,1.0254377439083924,1.245167204074006,146000,35.480676889419556,2637.2215135097504
50,0.19247621979370025,0.5,0.19247621979370025,0.08197763881624129,0.2,0.32,0.07192151,2.1374907765331077,0.9678257158216685,1.1696650675679274,2.252460537916787,1.016660112339302,1.2358004210953435,148000,36.138877391815186,2673.3603954315186
50,0.14910428110216473,0.56,0.14910428110216473,0.07706424678986386,0.2,0.48,0.042604107,2.128207731250067,0.952446765794043,1.175760944844143,2.2626857984779587,1.0264029692330017,1.236282886899877,150000,36.58966088294983,2709.95006108284
50,0.13876883266694237,0.64,0.13876883266694237,0.054241999495334946,0.16,0.28,0.032905295,2.1634448805491036,0.9798466891374399,1.183598191754189,2.236479222488222,1.0101021261096537,1.226377052015681,152000,36.54788637161255,2746.497951745987
50,0.10536641083711214,0.66,0.10536641083711214,0.05547729346869863,0.2,0.28,0.04409975,2.129829206255409,0.968064871674638,1.1617643547138201,2.2492145237061334,1.0151847110847756,1.2340298057064023,154000,36.55771994590759,2783.055676460266
50,0.11686841697556291,0.6,0.11686841697556291,0.05700845750692886,0.22,0.42,0.042213812,2.1587977601828383,0.9763252572512682,1.182472507140413,2.2463422195071083,1.0128480071352755,1.2334942119120196,156000,35.995927810668945,2819.051609277725
50,0.24406334763851156,0.54,0.24406334763851156,0.06632897433405006,0.22,0.32,0.14991635,2.162642837871931,0.9783777686905152,1.1842650201586313,2.281549931672854,1.025855414405744,1.2556945125189742,158000,35.66171908378601,2854.7133326530457
50,0.15230659208816502,0.54,0.15230659208816502,0.06665047297120635,0.16,0.44,0.016248202,2.1584222512753364,0.9718034616307532,1.1866187799382861,2.2336640184352867,1.0009005853907982,1.2327634115562938,160000,36.37109088897705,2891.0844283103943
50,0.15623152598039197,0.56,0.15623152598039197,0.06718880416152247,0.16,0.28,0.06294006,2.187606155208025,0.992947817891142,1.1946583255248153,2.2618073732663873,1.0197348218730076,1.2420725692669787,162000,36.46768617630005,2927.552119731903
50,0.10887160074784592,0.6,0.10887160074784592,0.05786017447527625,0.24,0.48,0.015842466,2.1408847104019513,0.9526088819928191,1.188275820666899,2.2649354760738873,1.0210533714446455,1.2438821085542509,164000,36.39741325378418,2963.9495375156403
50,0.2773156578126726,0.52,0.2773156578126726,0.07714784804441693,0.24,0.36,0.093596965,2.171141667054631,0.9821130077617304,1.1890286315823215,2.2374719437940964,1.0031897199857736,1.2342822166193241,166000,35.937878370285034,2999.8874208927155
50,0.12734353390335337,0.68,0.12734353390335337,0.051459029334001066,0.12,0.3,0.04785867,2.1558706965207968,0.9682377258312095,1.187633026402961,2.232495773274455,1.004323459771671,1.2281723473070845,168000,35.66883945465088,3035.5562648773193
50,0.1528418961066131,0.58,0.1528418961066131,0.062092568665486444,0.2,0.36,0.07177511,2.195462517266034,0.9940836543097342,1.2013788408526584,2.2203265470097358,1.0034854130260782,1.2168411453433723,170000,36.386595726013184,3071.9428658485413
50,0.20731733473141267,0.56,0.20731733473141267,0.05864405225235447,0.2,0.42,0.093622535,2.14319644019174,0.9609108090249853,1.1822856099154364,2.237960367473233,1.0012806257366011,1.2366797577964297,172000,36.56265664100647,3108.5055544376373
50,0.2529354725184127,0.6,0.2529354725184127,0.06293700979211264,0.14,0.38,0.19081141,2.1640261915688983,0.9737469997764517,1.1902792162608138,2.2767701794851813,1.0217763824276271,1.2549938049147518,174000,36.52142119407654,3145.026983499527
50,0.2837832086835113,0.46,0.2837832086835113,0.08828834880713635,0.18,0.32,0.1779439,2.1362358475576557,0.9577529371387996,1.178482889886099,2.271150681639814,1.028774625505278,1.2423760585670165,176000,36.03088116645813,3181.057868719101
50,0.20516819903956773,0.38,0.20516819903956773,0.09421717714222416,0.12,0.3,0.11169782,2.1579235185805596,0.9677450820339561,1.190178444169668,2.2336426966000436,1.0045131032023207,1.2291295839653802,178000,35.68531370162964,3216.7431869506836
50,0.46424068609854124,0.54,0.46424068609854124,0.06636018444746884,0.18,0.38,0.3508806,2.156205945432421,0.971696168436944,1.1845097851656123,2.2327655887412665,1.0008166907498,1.2319488761859936,180000,36.5471932888031,3253.2903866767883
50,0.25594537877216017,0.44,0.25594537877216017,0.10080891813871684,0.16,0.34,0.16813163,2.173208884654368,0.9771367869251927,1.196072123761302,2.2475476092489486,1.0183895209862799,1.229158064204211,182000,36.59686350822449,3289.887258529663
50,0.2176754020108016,0.5,0.2176754020108016,0.07900972553402712,0.14,0.34,0.13041958,2.1800837428550968,0.9786491172462543,1.2014346149188815,2.2539150771071723,1.0222316471520765,1.231683449446587,184000,36.51759624481201,3326.4048612117767
50,0.19529435227303493,0.5,0.19529435227303493,0.08341888558025584,0.24,0.52,0.09102215,2.189406567801191,0.987935571393089,1.2014710186479816,2.2642772724174387,1.0173649071772886,1.2469124002830894,186000,35.98784375190735,3362.3927092552185
50,0.22855385355462524,0.44,0.22855385355462524,0.08796920623247535,0.14,0.34,0.116189264,2.1826714757664436,0.9868928733869051,1.1957785786213269,2.2413797993274343,1.0081284755114215,1.2332513628303718,188000,35.68028235435486,3398.0729966163635
50,0.10552348451168606,0.66,0.10552348451168606,0.054253282847941384,0.2,0.42,0.029177709,2.1457596625742097,0.9667488309410528,1.179010851865945,2.279079087078307,1.0336348072785553,1.245444315304361,190000,36.55922532081604,3434.6322264671326
50,0.406078255827479,0.46,0.406078255827479,0.09907524984896492,0.1,0.24,0.3074369,2.1805527497668344,0.9810945856595098,1.199458193880299,2.223187495052434,1.0080108777583419,1.2151766327329474,192000,36.506179332733154,3471.1384110450745
50,0.20797164003517177,0.48,0.20797164003517177,0.08462059090382026,0.14,0.34,0.13768041,2.164516675332015,0.9694525445642994,1.19506412402877,2.231262130766658,1.0076123138133504,1.2236498317573867,194000,33.301300048828125,3504.4397151470184
50,0.08275965141349831,0.7,0.08275965141349831,0.06128037656694259,0.16,0.34,0.015415806,2.1578214328373275,0.9697785307612663,1.1880429205430203,2.241730805914148,1.0123302641632757,1.22940054114676,196000,30.086824893951416,3534.526544570923
50,0.2930162857812996,0.62,0.2930162857812996,0.06527526856763358,0.12,0.24,0.19826996,2.186766711331514,0.9851379496428914,1.201628765870451,2.2373412285216756,0.9998852410663418,1.2374559499180546,198000,24.862479209899902,3559.3890283107758
50,0.0969436730380462,0.74,0.0969436730380462,0.05419963402382072,0.2,0.48,0.02397888,2.1512277283143053,0.9631183227054294,1.1881093912221266,2.2625145917743383,1.026635059411367,1.2358795319324924,200000,23.50541877746582,3582.8944504261017
