Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.05314580899780112,0.74,0.675,1.0,0.05314580899780112,0.07546102784237467,0.30449669433599297,0.00020949901150482675,0.008180990394789648,0.010222977261824263,0.05189043398147325,4.345487890106137e-05,2.9665091316250742,580000,109.86237025260925,6383.27473783493
50,0.056729286242029865,0.6,0.4864864864864865,0.9230769230769231,0.056729286242029865,0.05888621625364471,0.3467037421715704,0.0005815751036482575,0.013290657497991605,0.01419422491278746,0.054609917210242,0.000408161856327513,2.9794745982085344,590000,111.57801866531372,6494.852760076523
50,0.13971619861333276,0.42,0.2631578947368421,0.9166666666666666,0.13971619861333276,0.1295380917407334,0.3769117842696799,0.0020357890595277817,0.016701347157171156,0.01382259171991708,0.053793122521734904,5.7015377168401216e-06,2.9344882212430825,600000,109.54468250274658,6604.397449016571
50,0.044269016954738595,0.68,0.6428571428571429,0.875,0.044269016954738595,0.051949589604641994,0.25607744864885257,0.0002260896692015124,0.009884695467456262,0.011520798811764805,0.050240492183311836,7.671881335385988e-05,2.964326966367372,610000,109.3671019077301,6713.76455450058
50,0.060075885024197875,0.62,0.5,1.0,0.060075885024197875,0.07149506949012929,0.36280654034218346,0.0017711806492886062,0.009995835097256739,0.008371797147089027,0.031910436964755345,3.023027317372584e-05,2.9459365625368408,620000,110.5861325263977,6824.350690603256
50,0.1520401698735295,0.5,0.4418604651162791,0.8571428571428571,0.1520401698735295,0.18602468494783067,0.5413841700508758,0.0007167812449340291,0.009731981629046588,0.009583227811215846,0.041295032425819445,5.221888472539725e-05,2.9492727657335776,630000,109.2575454711914,6933.608243703842
50,0.09431645605972952,0.46,0.38095238095238093,0.875,0.09431645605972952,0.1056687027348089,0.42837303538140825,0.0004109152567618457,0.010127879265466015,0.012130926947609302,0.05086405016493645,1.4157783392254597e-05,2.9661873068602307,640000,109.32832646369934,7042.936574220657
50,0.09670518786155491,0.64,0.5384615384615384,1.0,0.09670518786155491,0.14233504731864166,0.45928602234733107,2.9750966541675083e-05,0.010017670001931591,0.010519600129152032,0.04402204602052229,2.2259286294346037e-05,2.966808992555848,650000,110.18185758590698,7153.118435621262
50,0.1198703617105003,0.46,0.3953488372093023,0.8571428571428571,0.1198703617105003,0.12549168343542466,0.36485743286311584,0.001054586095197707,0.017761049830029473,0.016418717318347643,0.055831253820092575,1.2347222551167825e-05,2.9743466131062406,660000,111.94456267356873,7265.063001871109
50,0.15649619308285223,0.58,0.4473684210526316,1.0,0.15649619308285223,0.16882588208489374,0.4238434047627289,0.001251088144916479,0.01249211017543925,0.013907012260464218,0.04972860704808414,1.4249376996955387e-05,2.930137465809031,670000,109.0760486125946,7374.1390545368195
50,0.06365868942033598,0.58,0.5,0.9,0.06365868942033598,0.05859371969829978,0.25260347632975205,0.00021344475201867663,0.0104371893714933,0.007850614328867082,0.02934443373802076,0.00014738149819609747,2.9503334904843257,680000,109.6448061466217,7483.783864498138
50,0.06404445028817544,0.64,0.5526315789473685,0.9166666666666666,0.06404445028817544,0.07947879096235806,0.3054476412199525,0.0008935075417583205,0.012832339320652524,0.012879650741016584,0.045970046971266276,5.406685212233642e-06,2.954036017327139,690000,110.591228723526,7594.375097036362
50,0.04904036558099691,0.64,0.5135135135135135,1.0,0.04904036558099691,0.05377239173210914,0.18052077568072714,0.0018186036002197925,0.011069016421230028,0.010716344987168204,0.05064921749193879,8.151194221195368e-05,2.9606665235416747,700000,110.04944682121277,7704.42454791069
50,0.07988734275876296,0.5,0.4444444444444444,1.0,0.07988734275876296,0.09842717520316384,0.4632486851191975,0.0006436550741739489,0.011285762084667236,0.011363876553961181,0.046420885127515604,3.118579218891438e-05,2.9650896662588733,710000,109.17878603935242,7813.603338003159
50,0.0763313203395377,0.72,0.6111111111111112,1.0,0.0763313203395377,0.10655607692659114,0.36437317393581425,0.0007533016902347978,0.011745750701668445,0.011326431469119803,0.04914576379163638,1.61602158045282e-05,2.940600601767881,720000,109.25704407691956,7922.860386133194
50,0.0660533970132089,0.6,0.4722222222222222,0.9285714285714286,0.0660533970132089,0.08250395745485445,0.44437489747081105,0.0036296843608707996,0.011052040757029747,0.010845979103302783,0.052523740382019735,1.7209438688547962e-05,2.9704933748279982,730000,110.38729310035706,8033.247682571411
50,0.08092195067687392,0.62,0.525,1.0,0.08092195067687392,0.09233031522031324,0.3260273232731565,6.946867629908926e-05,0.014795054733663745,0.012846623971402894,0.04461499198437904,6.943705099604625e-05,2.9546956687507717,740000,109.25446605682373,8142.5021550655365
50,0.12661985485462618,0.42,0.38636363636363635,0.6666666666666666,0.12661985485462618,0.11262555098540908,0.36420478898845804,0.001297440928822724,0.011751023297364778,0.012056240883146836,0.044742169114936205,3.325838517587165e-05,2.9605031853321,750000,110.10640335083008,8252.608562469482
50,0.05860159260420634,0.58,0.4,1.0,0.05860159260420634,0.05890111641684727,0.31280263128057867,0.0004298874824268939,0.011678748578352166,0.01077140188720787,0.04789564568053997,9.642593702952063e-06,2.9652215112946516,760000,110.32488107681274,8362.933448076248
50,0.11267012494512364,0.6,0.48717948717948717,1.0,0.11267012494512364,0.1556255173937023,0.551821353771463,0.00019106562528847792,0.007986882629676178,0.010078891135305586,0.04358889565556917,1.8721300098334392e-05,2.9543430516670752,770000,109.08486795425415,8472.018320322037
50,0.10898462124631918,0.5,0.4358974358974359,0.7272727272727273,0.10898462124631918,0.1174982063411345,0.3760616034325859,0.00047897954077047444,0.013668616957080175,0.012260432333660656,0.050860931702514794,3.502522997189672e-07,2.9543566187652646,780000,108.892174243927,8580.910498142242
50,0.12221204347102224,0.54,0.43902439024390244,1.0,0.12221204347102224,0.1343867737634021,0.3790219065514751,0.00016620423956731356,0.012868901896894144,0.013515893364332092,0.04982360830152306,7.285901109044257e-06,2.9247812898766155,790000,110.38292860984802,8691.29343008995
50,0.060043432016560185,0.56,0.4883720930232558,1.0,0.060043432016560185,0.04591078833433135,0.20712860872281305,0.0012435929268430068,0.011735214131491725,0.010225538174329361,0.0371970987607515,0.00020759409340143087,2.937328443590148,800000,110.31372094154358,8801.607154607773
50,0.04806747097074173,0.72,0.65625,0.8333333333333334,0.04806747097074173,0.05012078062737652,0.22590830066777778,0.000940448715897324,0.014168881889468778,0.01343613530353125,0.04738554407049118,0.0003053939267130268,2.9733510993696464,810000,109.48971128463745,8911.096869468689
